hsa_id,name,ownership,address,street,postal_code,city,lan_code,lat,lon,has_coordinates,phone,phone_international,care_type_tags,url_1177,coord_source,fetched_at
SE2321000131-E000000008013,"BUP Barnahus, Göteborg",Region,"Gårdavägen 1, 412 50, Göteborg",Gårdavägen 1,412 50,Göteborg,14,57.7043658348559,11.991032352144,True,031-367 93 95,+46313679395,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Barnahus-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000115-O92977,"Bup Behandlingsenheten, Falkenberg",Region,"Violinvägen 1, Falkenberg",Violinvägen 1,,Falkenberg,13,56.9206437394291,12.5077113478581,True,0346-561 25,+4634656125,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Behandlingsenheten-Falkenberg/,1177_api_2026-08-26,2026-08-26
SE2321000016-GQ3N,"BUP Central Öppenvård Väst, BUP Stockholm",Region,"Hantverkargatan 2C, Stockholm",Hantverkargatan 2C,,Stockholm,01,59.3286136454671,18.0539596355665,True,08-123 525 30,+46812352530,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Central-Oppenvard-Vast-BUP-Stockholm/,1177_api_2026-08-26,2026-08-26
SE2321000016-GLRS,BUP Dagakut,Region,"Sachsgatan 10, Stockholm",Sachsgatan 10,,Stockholm,01,59.3080371644427,18.0583265412017,True,08-123 531 40,+46812353140,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Dagakut/,1177_api_2026-08-26,2026-08-26
SE2321000016-B15K,BUP Dagvårdsenhet,Region,"Sachsgatan 10, Stockholm",Sachsgatan 10,,Stockholm,01,59.3080371644427,18.0583265412017,True,08-123 522 53,+46812352253,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Dagvardsenhet/,1177_api_2026-08-26,2026-08-26
SE2321000016-14W1,BUP Danderyd 1,Region,"Vendevägen 90, Danderyd",Vendevägen 90,,Danderyd,01,59.3945350257699,18.0487111719342,True,08-123 521 00,+46812352100,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Danderyd-1/,1177_api_2026-08-26,2026-08-26
SE2321000016-14W3,BUP Danderyd 2,Region,"Vendevägen 90, Danderyd",Vendevägen 90,,Danderyd,01,59.3945350257699,18.0487111719342,True,08-123 523 00,+46812352300,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Danderyd-2/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001026,"BUP DBT-mottagning, Göteborg",Region,"Drottninggatan 16, 411 14, Göteborg",Drottninggatan 16,411 14,Göteborg,14,57.7054889000649,11.9646048052577,True,031-342 02 01,+46313420201,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-DBT-mottagning-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000016-3LL5,BUP DBT-team,Region,"Krukmakargatan 37A, Stockholm",Krukmakargatan 37A,,Stockholm,01,59.3166142888624,18.052007853055,True,08-123 531 70,+46812353170,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-DBT-team/,1177_api_2026-08-26,2026-08-26
SE2321000016-DDMV,BUP En väg in,Region,"Näsbydalsvägen 23, Täby",Näsbydalsvägen 23,,Täby,01,59.4367857987524,18.0637594211036,True,08-123 524 50,+46812352450,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-En-vag-in/,1177_api_2026-08-26,2026-08-26
SE2321000016-B15J,BUP Enhet för psykos och bipolär sjukdom,Region,"Arenavägen 33, Johanneshov",Arenavägen 33,,Johanneshov,01,59.2950642778504,18.0798523302814,True,08-123 668 83,+46812366883,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Enhet-for-psykos-och-bipolar-sjukdom/,1177_api_2026-08-26,2026-08-26
SE2321000172-181S,BUP Fagersta,Region,"Västmanlands sjukhus Fagersta, ingång från Floravägen, Entréplan, Floravägen 1, Fagersta",Västmanlands sjukhus Fagersta,,Fagersta,19,59.9964147483876,15.8093258678165,True,0223-470 70,+4622347070,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Fagersta/,1177_api_2026-08-26,2026-08-26
SE2321000016-14WG,BUP Farsta,Region,"Storforsplan 36, Farsta",Storforsplan 36,,Farsta,01,59.2415834804306,18.0939582631572,True,08-123 526 00,+46812352600,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Farsta/,1177_api_2026-08-26,2026-08-26
SE2321000016-14WP,BUP Globen,Region,"Arenavägen 33, Johanneshov",Arenavägen 33,,Johanneshov,01,59.2950642778504,18.0798523302814,True,08-123 526 50,+46812352650,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Globen/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000014755,"BUP gruppverksamhet, Göteborg",Region,"Drottninggatan 16, 411 14, Göteborg",Drottninggatan 16,411 14,Göteborg,14,57.7053296785186,11.9646888475981,True,031-342 10 00,+46313421000,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-gruppverksamhet-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000016-B15F,BUP Heldygnsvårdsenhet 1,Region,"Sachsgatan 10, Stockholm",Sachsgatan 10,,Stockholm,01,59.3080371644427,18.0583265412017,True,08-123 669 70,+46812366970,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Heldygnsvardsenhet-1/,1177_api_2026-08-26,2026-08-26
SE2321000016-B15H,BUP Heldygnsvårdsenhet 2,Region,"Sachsgatan 10, Stockholm",Sachsgatan 10,,Stockholm,01,59.3080371644427,18.0583265412017,True,08-123 669 60,+46812366960,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Heldygnsvardsenhet-2/,1177_api_2026-08-26,2026-08-26
SE2321000016-CJQS,BUP Heldygnsvårdsenhet S:t Göran,Region,"Vårdvägen 1, Stockholm",Vårdvägen 1,,Stockholm,01,59.3350983928217,18.018198981977,True,08-123 520 90,+46812352090,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Heldygnsvardsenhet-St-Goran/,1177_api_2026-08-26,2026-08-26
SE2321000016-14VS,BUP Huddinge,Region,"Patron Pehrs väg 8, Huddinge",Patron Pehrs väg 8,,Huddinge,01,59.2370367567593,17.9778271789638,True,08-123 529 00,+46812352900,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Huddinge/,1177_api_2026-08-26,2026-08-26
SE2321000016-D6DG,BUP Internetbehandling,Region,"Gävlegatan 20, Stockholm",Gävlegatan 20,,Stockholm,01,59.346043424796,18.0356663331928,True,08-123 522 07,+46812352207,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Internetbehandling/,1177_api_2026-08-26,2026-08-26
SE2321000016-3GX3,BUP Konsultenhet,Region,"Jägargatan 20, Stockholm",Jägargatan 20,,Stockholm,01,59.3091541405638,18.0518846219456,True,08-123 520 80,+46812352080,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Konsultenhet/,1177_api_2026-08-26,2026-08-26
SE2321000016-14TQ,BUP Kungsholmen,Region,"Hantverkargatan 2D, Stockholm",Hantverkargatan 2D,,Stockholm,01,59.3286984209767,18.0532096025388,True,08-123 525 00,+46812352500,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Kungsholmen/,1177_api_2026-08-26,2026-08-26
SE2321000016-902Z,BUP Könsinkongruens och könsdysfori,Region,"Gävlegatan 22, Stockholm",Gävlegatan 22,,Stockholm,01,59.3462823844945,18.0348204909488,True,08-123 522 20,+46812352220,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Konsinkongruens-och-konsdysfori/,1177_api_2026-08-26,2026-08-26
SE2321000172-181V,BUP Köping,Region,"Vårdcentralen Ing 12, vån 2, Glasgatan 27, Köping",Vårdcentralen Ing 12,,Köping,19,59.5091765713145,16.0035786628726,True,0221-263 14,+4622126314,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Koping/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000017318,"BUP medicinsk mottagning Uddevalla, Uddevalla",Region,"Södergatan 11, 451 40, Uddevalla",Södergatan 11,451 40,Uddevalla,14,58.3482976630075,11.9334708118119,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-medicinsk-mottagning-Uddevalla-Uddevalla/,1177_api_2026-08-26,2026-08-26
SE2321000016-361N,"BUP Mellanvårdsenhet Nordost, Danderyd",Region,"Vendevägen 90, Danderyd",Vendevägen 90,,Danderyd,01,59.3945350257699,18.0487111719342,True,08-123 521 50,+46812352150,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Mellanvardsenhet-Nordost-Danderyd/,1177_api_2026-08-26,2026-08-26
SE2321000016-3622,BUP Mellanvårdsenhet Nordväst,Region,"Arenavägen 33, Johanneshov",Arenavägen 33,,Johanneshov,01,59.2950642778504,18.0798523302814,True,08-123 525 70,+46812352570,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Mellanvardsenhet-Nordvast/,1177_api_2026-08-26,2026-08-26
SE2321000016-3627,BUP Mellanvårdsenhet Sydväst,Region,"Arenavägen 33, Johanneshov",Arenavägen 33,,Johanneshov,01,59.2950642778504,18.0798523302814,True,08-123 530 50,+46812353050,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Mellanvardsenhet-Sydvast/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000018766,"BUP mellanvårdsmottagning, Göteborg",Region,"Torpagatan 24, 416 44, Göteborg",Torpagatan 24,416 44,Göteborg,14,57.7183945005206,12.0362620540378,True,031-343 52 50,+46313435250,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mellanvardsmottagning-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000013047,"BUP mottagning 0-5 år Uddevalla, Uddevalla",Region,"Strömstadsvägen 28 B, 451 50, Uddevalla",Strömstadsvägen 28 B,451 50,Uddevalla,14,58.3529388014434,11.9255932083204,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-0-5-ar-Uddevalla-Uddevalla/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000010873,"BUP mottagning Alingsås, Alingsås",Region,"Södra Ringgatan 28A, 441 33, Alingsås",Södra Ringgatan 28A,441 33,Alingsås,14,57.9290765602531,12.5246911709049,True,0322-22 66 35,+46322226635,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Alingsas-Alingsas/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000010872,"BUP mottagning Borås, Borås",Region,"Brämhultsvägen 53, 504 55, Borås",Brämhultsvägen 53,504 55,Borås,14,57.7249189218925,12.9639531228274,True,033-616 27 50,+46336162750,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Boras-Boras/,1177_api_2026-08-26,2026-08-26
SE2321000206-E00923,BUP mottagning Härnösand,Region,"Södra Vägen 3-5, Härnösand",Södra Vägen 3-5,,Härnösand,22,62.6240688281813,17.9306503727162,True,0611-844 80,+4661184480,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Harnosand/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000006707,BUP mottagning Mariestad,Region,"Lockerudsvägen 12 A, 542 45, Mariestad",Lockerudsvägen 12 A,542 45,Mariestad,14,58.7036736258463,13.7961943100137,True,010-473 92 25,+46104739225,"Psykologverksamhet, barn och ungdom;1033;Bup;",https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Mariestad/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000010875,"BUP mottagning Skene, Skene",Region,"Varbergsvägen 50, 511 61, Skene",Varbergsvägen 50,511 61,Skene,14,57.4930472428437,12.6471608790734,True,0320-77 93 30,+46320779330,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Skene-Skene/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000006717,BUP mottagning Skövde,Region,"Lövängsvägen 1, 549 49, Skövde",Lövängsvägen 1,549 49,Skövde,14,58.4268537752739,13.8520408400991,True,010-473 92 25,+46104739225,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Skovde/,1177_api_2026-08-26,2026-08-26
SE2321000206-E00925,BUP mottagning Sollefteå,Region,"Lasarettsgatan 1, Sollefteå",Lasarettsgatan 1,,Sollefteå,22,63.1744499351731,17.2353584037792,True,0620-192 74,+4662019274,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Solleftea/,1177_api_2026-08-26,2026-08-26
SE2321000206-E00918,BUP mottagning Sundsvall,Region,"Lasarettsvägen 21, Sundsvalls Sjukhus",Lasarettsvägen 21,,Sundsvalls Sjukhus,22,62.4068400049407,17.3074849663611,True,060-18 14 02,+4660181402,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Sundsvall/,1177_api_2026-08-26,2026-08-26
SE2321000206-E00924,BUP mottagning Örnsköldsvik,Region,"Nygatan 56 D, Örnsköldsvik",Nygatan 56 D,,Örnsköldsvik,22,63.2985676874051,18.71405778159,True,0660-894 40,+4666089440,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Ornskoldsvik/,1177_api_2026-08-26,2026-08-26
SE2321000016-H4RB,"BUP Neuropsykiatri Nordost, Danderyd",Region,"Svärdvägen 23, Danderyd",Svärdvägen 23,,Danderyd,01,59.4019176637405,18.0360615502496,True,08-123 523 30,+46812352330,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatri-Nordost-Danderyd/,1177_api_2026-08-26,2026-08-26
SE2321000016-G8K3,"BUP Neuropsykiatri Nordväst, Solna",Region,"Armégatan 40, Solna",Armégatan 40,,Solna,01,59.3490989750622,17.9973946461076,True,08-123 531 30,+46812353130,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatri-Nordvast-Solna/,1177_api_2026-08-26,2026-08-26
SE2321000016-FKFF,"BUP Neuropsykiatri Sydost, Nacka",Region,"Hesselmans Torg 6, Nacka",Hesselmans Torg 6,,Nacka,01,59.3061348835493,18.1202277186692,True,08-123 521 80,+46812352180,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatri-Sydost-Nacka/,1177_api_2026-08-26,2026-08-26
SE2321000016-J7W2,BUP Neuropsykiatri Sydväst 2,Region,"Arenavägen 33, Johanneshov",Arenavägen 33,,Johanneshov,01,59.2950642778504,18.0798523302814,True,08-123 532 00,+46812353200,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatri-Sydvast-2/,1177_api_2026-08-26,2026-08-26
SE2321000016-GF9X,"BUP Neuropsykiatri Sydväst, Älvsjö",Region,"Prästgårdsgränd 2, Älvsjö",Prästgårdsgränd 2,,Älvsjö,01,59.280390440513,18.0120335668939,True,08-123 528 80,+46812352880,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatri-Sydvast-Alvsjo/,1177_api_2026-08-26,2026-08-26
SE2321000016-FWJT,BUP Neuropsykiatri Väst 1,Region,"Tunnlandet 11, Bromma",Tunnlandet 11,,Bromma,01,59.3376705757393,17.9376698761279,True,08-123 527 40,+46812352740,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatri-Vast-1/,1177_api_2026-08-26,2026-08-26
SE2321000016-HKNH,"BUP Neuropsykiatri Väst 2, Bromma",Region,"Tunnlandet 11, Bromma",Tunnlandet 11,,Bromma,01,59.3376705757393,17.9376698761279,True,08-123 525 50,+46812352550,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatri-Vast-2-Bromma/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000005793,"BUP Neuropsykiatrisk mottagning Kungälv, Kungälv",Region,"Rollsbovägen 58, 442 40, Kungälv",Rollsbovägen 58,442 40,Kungälv,14,57.8886046900753,11.9502827898072,True,0303-24 10 32,+46303241032,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Neuropsykiatrisk-mottagning-Kungalv-Kungalv/,1177_api_2026-08-26,2026-08-26
SE2321000115-F39690,Bup OCD länsteam,Region,,,,,,,,False,035-13 48 87,+4635134887,Bup;,https://www.1177.se/hitta-vard/kontaktkort/Bup-OCD-lansteam/,,2026-08-26
SE2321000016-1H7F,BUP OCD och relaterade tillstånd,Region,"Gävlegatan 22, Stockholm",Gävlegatan 22,,Stockholm,01,59.3462823844945,18.0348204909488,True,08-123 522 20,+46812352220,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-OCD-och-relaterade-tillstand/,1177_api_2026-08-26,2026-08-26
SE2321000016-G8K2,BUP Projektenhet,Region,"Krukmakargatan 37A, Stockholm",Krukmakargatan 37A,,Stockholm,01,59.3166142888624,18.052007853055,True,08-123 531 70,+46812353170,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Projektenhet/,1177_api_2026-08-26,2026-08-26
SE2321000115-F55715,"Bup Psykos- och bipolärteamet, Halmstad",Region,"Vindrosvägen 4, Halmstad",Vindrosvägen 4,,Halmstad,13,56.6676338958785,12.8541012757683,True,035-13 10 00,+4635131000,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Psykos-och-bipolarteamet-Halmstad/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000017631,"BUP regional utredningsmottagning, Göteborg",Region,"Drottninggatan 16, 411 14, Göteborg",Drottninggatan 16,411 14,Göteborg,14,57.7054889000649,11.9646048052577,True,010-435 86 60,+46104358660,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-regional-utredningsmottagning-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000172-181T,BUP Sala,Region,"Västmanlands sjukhus Sala, Ingång 1, Järnvägsgatan 7A, Sala",Västmanlands sjukhus Sala,,Sala,19,59.925593245114,16.6004728537,True,0224-585 36,+4622458536,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Sala/,1177_api_2026-08-26,2026-08-26
SE2321000016-14VK,BUP Sickla,Region,"Hesselmans Torg 6, Nacka",Hesselmans Torg 6,,Nacka,01,59.3061348835493,18.1202277186692,True,08-123 528 00,+46812352800,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Sickla/,1177_api_2026-08-26,2026-08-26
SE2321000016-14WK,BUP Skärholmen,Region,"Storholmsgatan 11, Skärholmen",Storholmsgatan 11,,Skärholmen,01,59.2753508867507,17.9079473758366,True,08-123 529 50,+46812352950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Skarholmen/,1177_api_2026-08-26,2026-08-26
SE2321000206-E01721,BUP slutenvård Sundsvall,Region,Igeltjärnsvägen 10,Igeltjärnsvägen 10,,Igeltjärnsvägen 10,22,62.409444130739,17.2998179754151,True,060-18 25 07,+4660182507,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-slutenvard-Sundsvall/,1177_api_2026-08-26,2026-08-26
SE2321000016-14V5,BUP Sollentuna,Region,"Tingsvägen 19, Sollentuna",Tingsvägen 19,,Sollentuna,01,59.429146368375,17.9468747600649,True,08-123 522 50,+46812352250,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Sollentuna/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001029,"BUP Specialmottagning, Göteborg",Region,"Drottninggatan 16, 411 14, Göteborg",Drottninggatan 16,411 14,Göteborg,14,57.7054889000649,11.9646048052577,True,031-342 02 01,+46313420201,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Specialmottagning-Goteborg/,1177_api_2026-08-26,2026-08-26
SE162321000024-0081434,"BUP start, Uppsala",Region,"Kungsgatan 38, Uppsala",Kungsgatan 38,,Uppsala,03,59.8604025358048,17.6408523608734,True,018-611 24 10,+46186112410,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-start-Uppsala/,1177_api_2026-08-26,2026-08-26
SE2321000172-3GNJ,"BUP Start, Västerås",Region,"Rosenfinksgatan 12, Västerås",Rosenfinksgatan 12,,Västerås,19,59.6092105059261,16.4875660277135,True,021-481 88 00,+46214818800,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Start-Vasteras/,1177_api_2026-08-26,2026-08-26
SE2321000016-14VP,BUP Södertälje,Region,"Dalgatan 35, Södertälje",Dalgatan 35,,Södertälje,01,59.1990902141723,17.6165680708274,True,08-123 530 00,+46812353000,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Sodertalje/,1177_api_2026-08-26,2026-08-26
SE2321000016-45DX,BUP Team för döva och hörselskadade,Region,"Arenavägen 33, Johanneshov",Arenavägen 33,,Johanneshov,01,59.2950642778504,18.0798523302814,True,08-123 526 50,+46812352650,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-team-for-dova-och-horselskadade/,1177_api_2026-08-26,2026-08-26
SE2321000016-14W4,BUP Traumaenhet,Region,"Tideliusgatan 22, Stockholm",Tideliusgatan 22,,Stockholm,01,59.3101090929866,18.0620991888785,True,08-123 531 00,+46812353100,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Traumaenhet/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001313,"BUP Väst mottagning Lysekil, Lysekil",Region,"Lasarettsgatan 1, 453 34, Lysekil",Lasarettsgatan 1,453 34,Lysekil,14,58.2801080386404,11.439553084407,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Vast-mottagning-Lysekil-Lysekil/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001314,"BUP Väst mottagning plan 5 Uddevalla sjukhus, Uddevalla",Region,"Fjällvägen 9, 451 53, Uddevalla",Fjällvägen 9,451 53,Uddevalla,14,58.355854473495,11.9292738930701,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Vast-mottagning-plan-5-Uddevalla-sjukhus-Uddevalla/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001312,"BUP Väst mottagning Strömstad, Strömstad",Region,"Västra Hamngatan 10, 452 37, Strömstad",Västra Hamngatan 10,452 37,Strömstad,14,58.9409094875942,11.1685412328653,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Vast-mottagning-Stromstad-Stromstad/,1177_api_2026-08-26,2026-08-26
SE2321000172-1821,BUP Västerås,Region,"Västmanlands sjukhus Västerås, Ingång 24, Adelsögatan 38, Västerås",Västmanlands sjukhus Västerås,,Västerås,19,59.6197406589333,16.5857111349937,True,021-17 31 24,+4621173124,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Vasteras/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001311,"BUP Öst mottagning Bäckefors, Bäckefors",Region,"Dalslands Sjukhus, 668 40, Bäckefors",Dalslands Sjukhus,668 40,Bäckefors,14,58.7979666430595,12.1607208419823,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Ost-mottagning-Backefors-Backefors/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001309,"BUP Öst mottagning Trollhättan, Trollhättan",Region,"Tingvallavägen 33, 461 32, Trollhättan",Tingvallavägen 33,461 32,Trollhättan,14,58.2818461246828,12.3008263934558,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Ost-mottagning-Trollhattan-Trollhattan/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000018259,"BUP Öst mottagning Åmål, Åmål",Region,"Södra Långgatan 12, 662 30, Åmål",Södra Långgatan 12,662 30,Åmål,14,59.0490426372668,12.7035444656607,True,010-435 19 50,+46104351950,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-Ost-mottagning-Amal-Amal/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001021,"BUP-mottagning Gamlestaden, Göteborg",Region,"Väverigatan 13, 41511, Göteborg",Väverigatan 13,415 11,Göteborg,14,57.7263256075053,12.0066764313866,True,031-342 02 01,+46313420201,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Gamlestaden-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001016,"BUP-mottagning Hisingen, Göteborg",Region,"Gamla Tuvevägen 15 B, 41705, Göteborg",Gamla Tuvevägen 15 B,417 05,Göteborg,14,57.7246952140796,11.946893673415,True,031-342 02 01,+46313420201,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Hisingen-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001020,"BUP-mottagning Krokslätt, Mölndal",Region,"Fredåsgatan 13, 43167, Mölndal",Fredåsgatan 13,431 67,Mölndal,14,57.6737848189461,12.0084407889161,True,031-342 02 01,+46313420201,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Krokslatt-Molndal/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000001019,"BUP-mottagning Kungshöjd, Göteborg",Region,"Kungsgatan 11, 41119, Göteborg",Kungsgatan 11,411 19,Göteborg,14,57.7033139465345,11.9610579642689,True,031-342 02 01,+46313420201,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Kungshojd-Goteborg/,1177_api_2026-08-26,2026-08-26
SE2321000131-E000000003626,"BUP-mottagning Stenungsund, Stenungsund",Region,"Östra Köpmansgatan 20 A, 444 30, Stenungsund",Östra Köpmansgatan 20 A,444 30,Stenungsund,14,58.0685106188885,11.8172765413421,True,0303-24 10 32,+46303241032,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagning-Stenungsund-Stenungsund/,1177_api_2026-08-26,2026-08-26
SE2321000115-O27255,Bup-mottagningen Falkenberg,Region,"Violinvägen 1, Falkenberg",Violinvägen 1,,Falkenberg,13,56.9206437394291,12.5077113478581,True,0346-561 25,+4634656125,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagningen-Falkenberg/,1177_api_2026-08-26,2026-08-26
SE2321000115-O27030,Bup-mottagningen Halmstad,Region,"Hallands sjukhus Halmstad, ingång 1",Hallands sjukhus Halmstad,,ingång 1,13,56.6821110373205,12.8447402750452,True,035-13 17 50,+4635131750,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagningen-Halmstad/,1177_api_2026-08-26,2026-08-26
SE2321000115-F28071,Bup-mottagningen Hyltebruk,Region,"Odengatan 1, Hyltebruk",Odengatan 1,,Hyltebruk,13,56.9939742961695,13.2393472129205,True,035-13 17 50,+4635131750,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagningen-Hyltebruk/,1177_api_2026-08-26,2026-08-26
SE2321000115-O56357,Bup-mottagningen Kungsbacka,Region,"Faktorvägen 1, Kungsbacka",Faktorvägen 1,,Kungsbacka,13,57.5094624115135,12.0799057075713,True,0300-56 52 17,+46300565217,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagningen-Kungsbacka/,1177_api_2026-08-26,2026-08-26
SE2321000115-F14978,Bup-mottagningen Laholm,Region,"Doktorsstigen 4, Laholm",Doktorsstigen 4,,Laholm,13,56.5105115375289,13.0386174711545,True,035-13 17 50,+4635131750,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagningen-Laholm/,1177_api_2026-08-26,2026-08-26
SE2321000115-O14986,Bup-mottagningen Varberg,Region,"Träslövsvägen 25A, Varberg",Träslövsvägen 25A,,Varberg,13,57.1038541439282,12.2647466603485,True,0340-48 24 40,+46340482440,Bup;,https://www.1177.se/hitta-vard/kontaktkort/BUP-mottagningen-Varberg/,1177_api_2026-08-26,2026-08-26
